0600,文章,0,ぶんしょう
0600,料金,0,りょうきん
0600,方向,0,ほうこう
0600,方法,0,ほうほう
0600,日,1,にち
0600,日曜日,1,にちようび
0600,昼間,0,ひるま
0600,時期,0,じき
0600,暗い,0,くらい
0600,有名人,0,ゆうめいじん
0600,期間,0,きかん
0600,机,0,つくえ
0600,村,0,むら
0600,機会,0,きかい
0600,機能,0,きのう
0600,残す,0,のこす
0600,決まる,0,きまる
0600,法律,0,ほうりつ
0600,泥棒,0,どろぼう
0600,海外旅行,0,かいがいりょこう
0600,無料,0,むりょう
0600,父親,1,ちちおや
0600,発行,0,はっこう
0600,発音,0,はつおん
0600,眼鏡,0,めがね
0600,短い,1,みじかい
0600,確認,0,かくにん
0600,科学,0,かがく
0600,科学者,0,かがくしゃ
0600,程度,0,ていど
0600,箱,0,はこ
0600,簡単,0,かんたん
0600,絶対に,0,ぜったいに
0600,緑,1,みどり
0600,耳,1,みみ
0600,自身,0,じしん
0600,西,1,にし
0600,覚える,1,おぼえる
0600,触る,0,ふる
0600,誘う,0,さそう
0600,起きる,0,おきる
0600,越える,0,こえる
0600,軽い,0,かるい
0600,通う,0,かよう
0600,連絡,0,れんらく
0600,過去,0,かこ
0600,道路,0,どうろ
0600,選手,0,せんしゅ
0600,選挙,0,せんきょ
0600,部下,0,ぶか
0600,部分,0,ぶぶん
0600,重要,0,じゅうよう
0600,釣り,0,つり
0600,長女,0,ちょうじょ
0600,集中,0,しゅうちゅう
0600,電子,1,でんし
0600,食事,1,しょくじ
0700,一生,0,いっしょう
0700,一般,0,いっぱん
0700,両方,0,りょうほう
0700,中止,0,ちゅうし
0700,乗る,1,のる
0700,事実,0,じじつ
0700,二日,1,ふつか
0700,交通,0,こうつう
0700,人気,1,にんき
0700,代表,0,だいひょう
0700,以外,0,いがい
0700,会員,0,かいいん
0700,個人,0,こじん
0700,全体,0,ぜんたい
0700,全国,0,ぜんこく
0700,出かける,1,でかける
0700,判断,0,はんだん
0700,制度,0,せいど
0700,努力,0,どりょく
0700,効果,0,こうか
0700,半,1,はん
0700,同様,0,どうよう
0700,喫茶店,0,きっさてん
0700,国会,0,こっかい
0700,国民,0,こくみん
0700,地域,0,ちいき
0700,地球,0,ちきゅう
0700,報告,0,ほうこく
0700,大変,0,たいへん
